"customer_id","ls__customer_id__customer_name","customer_city","geo__customer_city__city_pushpin_longitude","geo__customer_city__city_pushpin_latitude","customer_country","customer_email","customer_state","customer_created_date","wdf__client_id"
"C-3AKRH5IA","Christine Johnson","Hattiesburg","-89.3343","31.4716","United States","christine.johnson@in.edu","Mississippi","2021-09-13","merchant__bigboxretailer"
"C-PQ1KJHAF","Shelby Garner","Seattle","-122.31854","47.541184","United States","shelby.garner@nunc.net","Washington","2021-09-14","merchant__clothing"
"C-3KBUF4J6","Cheryl Hernandez","Kitchener","-80.49506417","43.45296928","Canada","cheryl.hernandez@a.co.uk","Ontario","2021-09-14","merchant__bigboxretailer"
"C-3ARI9YIO","Daniel Miller","Newport Beach","-117.845452","33.681830","United States","daniel.miller@bizjournals.com","California","2021-09-14","merchant__bigboxretailer"
"C-2K5XHSQB","Cody Lopez","Idaho Falls","-112.040894","43.492754","United States","cody.lopez@sociisnatoque.net","Idaho","2021-09-14","merchant__electronics"
"C-HDWDWW4B","Jeffery Rodriguez","Birmingham","-86.81272","33.517458","United States","jeffery.rodriguez@adobe.com","Alabama","2021-09-14","merchant__clothing"
"C-4M2R406H","Eddie Donaldson","Metairie","-90.152953","29.984146","United States","eddie.donaldson@Aliquam.net","Louisiana","2021-09-14","merchant__bigboxretailer"
"C-J2YIHGOO","Cameron Alvarez","Kearney","-99.0089","40.7370","United States","cameron.alvarez@nec.co.uk","Nebraska","2021-09-15","merchant__electronics"
"C-JK2UNOFN","Nicholas Hoffman","Saint-jean-chrysostome","-71.181845","46.807849","Canada","nicholas.hoffman@hexun.com","Quebec","2021-09-15","merchant__electronics"
"C-RAQ14TX3","Rebecca Williamson","East Fairfield","-73.01360","44.665241","United States","rebecca.williamson@bbc.co.uk","Vermont","2021-09-15","merchant__electronics"
"C-KQ263R1T","Darryl Obrien","San Bernardino","-117.219696","34.122510","United States","darryl.obrien@adobe.com","California","2021-09-15","merchant__bigboxretailer"
"C-IMSN979Y","Charles Thomas","Calgary","-114.058585","51.047835","Canada","charles.thomas@foxnews.com","Alberta","2021-09-15","merchant__bigboxretailer"
"C-VMDYDN9T","Chelsea Wilson","Euless","-97.320285","32.74669","United States","chelsea.wilson@sociisnatoque.net","Texas","2021-09-15","merchant__bigboxretailer"
"C-0NESTXYX","Andrew Logan","Birmingham","-86.878841","33.500337","United States","andrew.logan@nunc.net","Alabama","2021-09-15","merchant__electronics"
"C-L0PX02JP","Tony Anderson","Chicago","-87.631149","41.892186","United States","tony.anderson@nonsollicitudin.net","Illinois","2021-09-16","merchant__bigboxretailer"
"C-W3FKF2Y8","Andrew Becker","Rockville","-77.12315","39.055870","United States","andrew.becker@icq.com","Maryland","2021-09-16","merchant__clothing"
"C-N9VQ2E3Y","Dana Hendricks","Springfield","-89.6747","39.8537","United States","dana.hendricks@nec.co.uk","Illinois","2021-09-16","merchant__bigboxretailer"
"C-ZO237SID","Shelley Brooks","Dayton","-84.194739","39.760336","United States","shelley.brooks@nonsollicitudin.net","Ohio","2021-09-16","merchant__electronics"
"C-WE8YZWNK","Stephanie Cox","Montague","-62.648025","46.165144","Canada","stephanie.cox@aliquet.com","Prince Edward Island","2021-09-17","merchant__clothing"
"C-JV4CAZT4","Tommy Morris","Covington","-84.508625","39.083794","United States","tommy.morris@lacusMauris.net","Kentucky","2021-09-17","merchant__electronics"
"C-IP4E6H3O","Brenda Allen","Big Cabin","-95.267891","36.44315","United States","brenda.allen@nec.co.uk","Oklahoma","2021-09-17","merchant__electronics"
"C-H87DRSAO","Micheal Andrews","Idaho Falls","-112.040882","43.492749","United States","micheal.andrews@sociisnatoque.net","Idaho","2021-09-17","merchant__clothing"
"C-SAH7NIXI","Susan Hudson","Scotland","-72.219373","41.71410","United States","susan.hudson@euodio.ca","Connecticut","2021-09-17","merchant__clothing"
"C-W6DFS98I","Jennifer Hawkins","Birmingham","-86.81231","33.517419","United States","jennifer.hawkins@yahoo.co.jp","Alabama","2021-09-17","merchant__electronics"
"C-NGW5Q8ZC","Karina Robinson","Orilla","-79.419790","44.608236","Canada","karina.robinson@aliquet.com","Ontario","2021-09-17","merchant__electronics"
"C-1CPHTVHU","John Wiggins","Fort Smith","-94.3726","35.3357","United States","john.wiggins@a.co.uk","Arkansas","2021-09-17","merchant__clothing"
"C-NE86C44V","David Howell","South Strafford","-72.367375","43.838145","United States","david.howell@euodio.ca","Vermont","2021-09-18","merchant__clothing"
"C-E06ECAXY","David Soto","Moncton","-64.77582086","46.08888031","Canada","david.soto@yahoo.co.jp","New Brunswick","2021-09-19","merchant__electronics"
"C-8H0YRXH6","Theresa Stephens","Ringgold","-85.044162","34.822548","United States","theresa.stephens@yahoo.co.jp","Georgia","2021-09-20","merchant__electronics"
"C-7KNV87GS","Elizabeth Smith","West Chester","-84.515596","39.100538","United States","elizabeth.smith@nonsollicitudin.net","Ohio","2021-09-20","merchant__bigboxretailer"
"C-MAHGPIRV","Samantha Lewis","Whitehorse","-135.05229218","60.71968824","Canada","samantha.lewis@lacusMauris.net","Yukon","2021-09-20","merchant__clothing"
"C-2X76DJLW","Christine Montoya","Red Jacket","-82.171262","37.624522","United States","christine.montoya@bizjournals.com","West Virginia","2021-09-20","merchant__electronics"
"C-0PFCHK8J","Matthew Bowman","Queensville","-79.410534","45.61780","Canada","matthew.bowman@bizjournals.com","Ontario","2021-09-21","merchant__bigboxretailer"
"C-54DIAQ4P","Krystal Barton","Covington","-83.862435","33.601248","United States","krystal.barton@aliquet.com","Georgia","2021-09-21","merchant__bigboxretailer"
"C-YFS5Z08W","Amber Walker","Springfield","-89.6795","39.8552","United States","amber.walker@nec.co.uk","Illinois","2021-09-21","merchant__electronics"
"C-VHNC97P7","Luis Moore","Ellershouse","-64.133281","44.991365","Canada","luis.moore@adobe.com","Nova Scotia","2021-09-21","merchant__bigboxretailer"
"C-YK772JQ3","Julia Freeman","Western Springs","-87.900673","41.809711","United States","julia.freeman@in.edu","Illinois","2021-09-21","merchant__electronics"
"C-8D67TOWY","Marcus Gonzalez","Joliet","-88.081756","41.525085","United States","marcus.gonzalez@bizjournals.com","Illinois","2021-09-21","merchant__clothing"
"C-0OSLJD08","Steven Lopez","Salt Lake City","-111.881850","40.757867","United States","steven.lopez@foxnews.com","Utah","2021-09-22","merchant__bigboxretailer"
"C-IYX541VJ","Elizabeth Harmon","Baltimore","-76.6714","39.1855","United States","elizabeth.harmon@bbc.co.uk","Maryland","2021-09-22","merchant__bigboxretailer"
"C-ZFHSIJLP","Alejandro Gray","Trion","-85.308174","34.543669","United States","alejandro.gray@adobe.com","Georgia","2021-09-22","merchant__bigboxretailer"
"C-5F658QSQ","Jeffrey Harris","Great Falls","-111.3767","47.4830","United States","jeffrey.harris@a.co.uk","Montana","2021-09-22","merchant__electronics"
"C-14FZAXD0","Pamela Cox","Atlanta","-84.394175","33.760996","United States","pamela.cox@foxnews.com","Georgia","2021-09-23","merchant__bigboxretailer"
"C-D4PDY8E0","Stephanie Thompson","Detroit","-83.071185","42.351718","United States","stephanie.thompson@adobe.com","Michigan","2021-09-24","merchant__electronics"
"C-BIKAGMFQ","Adam Williams","Vermont","-90.430346","40.294240","United States","adam.williams@velconvallis.ca","Illinois","2021-09-24","merchant__electronics"
"C-AZ2YA1Q4","Madison Keller","West Jordan","-111.939169","40.609723","United States","madison.keller@Aliquam.net","Utah","2021-09-25","merchant__electronics"
"C-3I0IJBYZ","William Dominguez","Big Cabin","-95.267835","36.44348","United States","william.dominguez@icq.com","Oklahoma","2021-09-25","merchant__electronics"
"C-ZZUGMSXD","Nicole Barker","Houston","-95.356638","29.943322","United States","nicole.barker@icq.com","Texas","2021-09-25","merchant__electronics"
"C-FHIEIOI5","Daniel Rosario","Manati","-66.486818","18.434889","United States","daniel.rosario@viverra.org","Puerto Rico","2021-09-25","merchant__electronics"
"C-G5A0J0H4","Andrew Erickson","Zeeland","-86.100579","42.792293","United States","andrew.erickson@nunc.net","Michigan","2021-09-26","merchant__bigboxretailer"
"C-CMB1ZEUR","Carlos Turner","Hermitage","-93.207544","37.941872","United States","carlos.turner@furl.net","Missouri","2021-09-26","merchant__bigboxretailer"
"C-IMV791FG","Jerry Bryant","Denver","-104.994811","39.746763","United States","jerry.bryant@euodio.ca","Colorado","2021-09-27","merchant__bigboxretailer"
"C-QTUNXKXO","Edward Burns","Stevens Point","-89.567570","44.517313","United States","edward.burns@viverra.org","Wisconsin","2021-09-27","merchant__electronics"
"C-YD207BEQ","Kenneth Hubbard","Sioux City","-96.412","42.495181","United States","kenneth.hubbard@Aliquam.net","Iowa","2021-09-27","merchant__electronics"
"C-N7DU8MMI","Doris Liu","Carleton Place","-76.147974","45.143255","Canada","doris.liu@viverra.org","Ontario","2021-09-27","merchant__bigboxretailer"
"C-YYS941NE","Robert Peters","Cypress","-118.078115","33.907137","United States","robert.peters@lacusMauris.net","California","2021-09-27","merchant__electronics"
"C-U01T37DN","Eric Trujillo","King Of Prussia","-75.291576","40.0940","United States","eric.trujillo@sociisnatoque.net","Pennsylvania","2021-09-27","merchant__electronics"
"C-XIZ6Z63Q","Charlotte Brown","Buckley","-122.251735","47.205682","United States","charlotte.brown@icq.com","Washington","2021-09-28","merchant__electronics"
"C-DRH2S2TC","John Owens","Iowa City","-91.530296","41.661170","United States","john.owens@velconvallis.ca","Iowa","2021-09-29","merchant__bigboxretailer"
"C-XU9F5VZJ","Terri Gomez","Vegreville","-112.053989","53.494127","Canada","terri.gomez@in.edu","Alberta","2021-09-29","merchant__clothing"
"C-46PZMWPM","Meredith Davis","Philadelphia","-75.040112","40.03563","United States","meredith.davis@velconvallis.ca","Pennsylvania","2021-09-29","merchant__bigboxretailer"
"C-U7YSW5UM","Ricky Ferrell","Dallas","-97.000467","32.741754","United States","ricky.ferrell@Aliquam.net","Texas","2021-09-29","merchant__bigboxretailer"
"C-5Z8F0BUG","Ian Torres","Raleigh","-78.650892","35.784357","United States","ian.torres@aliquet.com","North Carolina","2021-09-29","merchant__electronics"
"C-GCT8G2BT","Kevin Leach","Orilla","-79.419720","44.608278","Canada","kevin.leach@foxnews.com","Ontario","2021-09-30","merchant__electronics"
"C-RB0X62A4","Lauren Pacheco","Atlanta","-84.464179","33.910678","United States","lauren.pacheco@lacusMauris.net","Georgia","2021-09-30","merchant__bigboxretailer"
"C-KNLANXB1","Jonathan Whitney","Warren","-83.014713","42.514596","United States","jonathan.whitney@bizjournals.com","Michigan","2021-09-30","merchant__bigboxretailer"
"C-FQTP50CR","Tony Davis","Wilmington","-77.941564","34.222756","United States","tony.davis@a.co.uk","North Carolina","2021-09-30","merchant__electronics"
"C-H0A0M238","Deborah Franco","Spokane","-117.3364","47.6728","United States","deborah.franco@nunc.net","Washington","2021-09-30","merchant__electronics"
"C-CU1ARB5D","Dr. Ronald Byrd","Saint-jean-chrysostome","-71.181828","46.807821","Canada","dr..ronald.byrd@bbc.co.uk","Quebec","2021-09-30","merchant__bigboxretailer"
"C-Q83HVPGH","Rachel Holden","Aurora","-79.450442","44.006521","Canada","rachel.holden@foxnews.com","Ontario","2021-10-01","merchant__electronics"
"C-C0PPPQFK","April Moss","Las Vegas","-115.142573","36.069459","United States","april.moss@nec.co.uk","Nevada","2021-10-01","merchant__bigboxretailer"
"C-LUH5TSRU","Jessica Graves","Whitman","-82.044954","37.832258","United States","jessica.graves@foxnews.com","West Virginia","2021-10-01","merchant__electronics"
"C-TSHV6DHI","Tracey Bishop","Maryland Heights","-90.418916","38.703443","United States","tracey.bishop@in.edu","Missouri","2021-10-03","merchant__electronics"
"C-73850YJA","Kelly Stewart","Campbell","-121.889355","37.332339","United States","kelly.stewart@icq.com","California","2021-10-03","merchant__electronics"
"C-GQQBURFC","Jennifer Rice","New York","-73.969253","40.744716","United States","jennifer.rice@bbc.co.uk","New York","2021-10-03","merchant__electronics"
"C-SJXWTFPV","Michael Norris","Topeka","-95.6268","39.0795","United States","michael.norris@bizjournals.com","Kansas","2021-10-03","merchant__electronics"
"C-Q68N17KJ","Paula Gordon","Houston","-95.366641","29.755828","United States","paula.gordon@nec.co.uk","Texas","2021-10-03","merchant__bigboxretailer"
"C-EX7Q59SW","Nicole Sanchez","Great Falls","-111.3782","47.4825","United States","nicole.sanchez@velconvallis.ca","Montana","2021-10-03","merchant__electronics"
"C-J7VQTVLT","Justin Lawrence","Fort Myers","-81.857223","26.641639","United States","justin.lawrence@lacusMauris.net","Florida","2021-10-03","merchant__electronics"
"C-U83SPXW0","Franklin Taylor","Houston","-95.68495","29.78353","United States","franklin.taylor@nunc.net","Texas","2021-10-04","merchant__electronics"
"C-4AUF3WIM","Tina Carroll","Cacouna","-69.53278","47.833826","Canada","tina.carroll@bbc.co.uk","Quebec","2021-10-05","merchant__bigboxretailer"
"C-MD0LNYYE","Denise Hensley","Mena","-94.241794","34.581450","United States","denise.hensley@sociisnatoque.net","Arkansas","2021-10-05","merchant__electronics"
"C-4GUXCTVI","Richard Harrington","Richmond","-77.43413","37.54294","United States","richard.harrington@viverra.org","Virginia","2021-10-05","merchant__bigboxretailer"
"C-RBHBD28T","Mr. James Dean","Whitman","-82.044989","37.832261","United States","mr..james.dean@viverra.org","West Virginia","2021-10-05","merchant__bigboxretailer"
"C-WKE5JX4L","Karen Brown","Gloucester","-75.585711","45.302723","Canada","karen.brown@foxnews.com","Ontario","2021-10-05","merchant__electronics"
"C-IHCHOCGS","Michael Nelson","Fort Myers","-81.857290","26.641619","United States","michael.nelson@yahoo.co.jp","Florida","2021-10-06","merchant__clothing"
"C-6QO8I6ZQ","Jonathan Johnson","Gatineau","-75.693314","45.420866","Canada","jonathan.johnson@bbc.co.uk","Quebec","2021-10-08","merchant__electronics"
"C-8AWNB3GZ","Russell Perez","Pacific","-122.227714","47.304331","United States","russell.perez@aliquet.com","Washington","2021-10-08","merchant__bigboxretailer"
"C-2OUVX5FO","Jose Watts","Los Angeles","-118.303929","34.033614","United States","jose.watts@aliquet.com","California","2021-10-09","merchant__bigboxretailer"
"C-KLCWAZF2","Matthew Swanson","Lithonia","-84.166392","33.890722","United States","matthew.swanson@euodio.ca","Georgia","2021-10-09","merchant__bigboxretailer"
"C-VEZNAHBO","Jacob Smith","Mansfield","-82.516322","40.758868","United States","jacob.smith@bizjournals.com","Ohio","2021-10-09","merchant__electronics"
"C-4CLZBRU3","Richard Gomez","Clinton","-83.96960","42.06827","United States","richard.gomez@viverra.org","Michigan","2021-10-09","merchant__bigboxretailer"
"C-XH3SKBFC","Danielle Williams","San Diego","-117.113193","32.749788","United States","danielle.williams@Aliquam.net","California","2021-10-09","merchant__electronics"
"C-7PT9K9O1","Shaun Stewart","Oak Brook","-87.944742","41.9882","United States","shaun.stewart@bizjournals.com","Illinois","2021-10-10","merchant__electronics"
"C-J91FVNSM","Deanna Patrick","Fort Smith","-94.3744","35.3331","United States","deanna.patrick@viverra.org","Arkansas","2021-10-10","merchant__electronics"
"C-BLB7IWJ8","Valerie Harrison","Denver","-104.994893","39.746773","United States","valerie.harrison@lacusMauris.net","Colorado","2021-10-10","merchant__bigboxretailer"
"C-U5STMB5U","Tara Hahn","Houston","-95.68443","29.78369","United States","tara.hahn@bizjournals.com","Texas","2021-10-10","merchant__bigboxretailer"
"C-07G33PGD","Alicia Carter","Bradley","-97.710565","34.87636","United States","alicia.carter@nec.co.uk","Oklahoma","2021-10-10","merchant__electronics"
"C-3QKD50SR","Sherry Obrien","Big Cabin","-95.267848","36.44335","United States","sherry.obrien@Aliquam.net","Oklahoma","2021-10-11","merchant__electronics"
"C-THAHTDNW","Courtney Taylor","Richmond","-77.43445","37.54234","United States","courtney.taylor@adobe.com","Virginia","2021-10-11","merchant__electronics"
"C-XAY3OV2Y","Paul Howe","Memphis","-90.041690","35.142913","United States","paul.howe@sociisnatoque.net","Tennessee","2021-10-11","merchant__clothing"
"C-G25YQYJ2","Kari Ramirez","Jefferson City","-92.1751","38.6079","United States","kari.ramirez@viverra.org","Missouri","2021-10-11","merchant__clothing"
"C-1NNG26PK","Scott Werner","New York","-73.998394","40.738422","United States","scott.werner@velconvallis.ca","New York","2021-10-12","merchant__electronics"
"C-6BH93U5K","Sheila Nixon","Saint Paul","-93.0574","44.9381","United States","sheila.nixon@bbc.co.uk","Minnesota","2021-10-12","merchant__electronics"
"C-E57TNIPY","Sherri Cook","Calgary","-114.058517","51.047823","Canada","sherri.cook@Aliquam.net","Alberta","2021-10-12","merchant__bigboxretailer"
"C-HE0AEL3G","Juan Meyer","Killeen","-97.729161","31.120348","United States","juan.meyer@bbc.co.uk","Texas","2021-10-12","merchant__bigboxretailer"
